Pop,Latitude,Longitude,MAT,Seeds,Flowering_Date,Water_Content,Growth_Rate,Bolt_Date,SLA,Num_Trichomes,Leaf_Totphe,Flower_Totphe,Fruit_Totphe,Leaf_Oenothein_A,Flower_Oenothein_A,Fruit_Oenothein_A,PC1,PC2
773,45.523432,-122.676208,12,10740.5,-0.6804423781567702,1.001297220631988,-0.44755937010773006,-0.4928194702334473,0.044261883518486055,0.22362765607122898,-0.15884366766293417,0.12061942590007371,-0.4040080456107873,-0.5797336706991962,-0.6351439663148254,-0.6800532496157338,1.3785796886366766,-0.23999760661763705
775,41.733124,-77.64193,7.3,9676.6,-1.2910539896794857,-1.7668652903261297,0.8153984101840839,-0.4217553315738431,-1.0374833505499317,-0.011093585261507544,-0.9112681089177,0.9390947376868364,-1.0652131739605408,-0.6116314958658958,-0.2118825469697244,-0.8756353647526841,1.6695623303477958,1.8452044054121415
776,41.997863,-77.125137,8,72349.5,0.7673995873094612,0.17919309494305008,1.057021063942371,-0.511520559354396,0.44363249452140285,-0.9831312682948182,1.3880444973422952,0.29170531231386526,0.9732065956987337,2.1666448287881983,0.9029861660730221,1.1970491843670217,-2.8233349499950684,-1.55530349735173
777,41.997863,-77.125137,8,28295.75,-0.6804423781567702,-1.3332478974698678,0.8324378832056013,-0.41801511374965256,-0.9133846289415313,-0.8505203974853626,-0.5732403651128635,-1.3879990920082022,-0.6800047307081399,-0.6424581822320349,-0.7916949905144214,-0.5895935691356764,1.9675613908226857,0.1279020546551024
778,41.469147,-79.123497,7.4,18033,-0.2293032150042488,0.23121002583643496,-0.26723081189099795,-0.4367162028706012,-0.04399909871387027,-0.24051039176186612,-0.3046166599151313,-0.4819524725816676,-0.26105937315554145,-0.7556889310843502,-0.78758953273395,-0.8181821819330769,1.491775225849278,-0.1965698646713922
779,41.469147,-79.123497,7.4,21452.6,-0.6531641961987105,0.32237424295180195,0.23314139955546853,-0.4217553315738431,0.33712094038097123,-0.849194288777268,-1.3467914468970847,0.13204680359823967,0.5011295596077818,-0.788204474892015,-0.7120728440351487,-0.5932686000725684,1.3015267472367653,-0.378867484991422
780,35.045631,-85.309685,14.9,1490.75,1.9319681247496907,-2.1450903314286798,-3.2271282024697454,2.929479838900162,-0.5512727560747315,1.6668759667141477,-0.38748165565392034,0.45113199222779343,0.8651558033011238,-0.23356372997190272,0.807009169370742,1.3827218813364774,-2.945350889791622,4.315182400718314
781,35.240081000000004,-85.839699,13.4,38554,0.4841261592834594,-0.041749469709057165,0.1905589512462091,-0.13749877693542226,0.1513876715050532,0.48221885414966764,0.6373504727267526,0.6682847792256587,2.227910886685776,1.103227770242845,2.524652355797387,1.9930172390587926,-3.9941656950886824,0.14661374776769504
782,44.33782,-72.756264,5.6,23952.75,-0.523068251475658,0.2929856470221305,-0.2940616006440647,-0.28710748990301177,-0.4828287077792026,-0.585298655866451,-0.15468715403177702,0.024954890151595556,-0.8049040120726939,-0.7330987706923084,0.5309070228349133,-0.6987333187339725,1.0441942028335238,0.5274102124699969
784,38.029306,-78.476677,13.4,20358.2,0.6729751113007939,-0.08115221133522076,0.816171123158184,-0.4666379454641195,-0.1481568154597236,-1.2682446405351482,-0.3398426008127156,-0.7676652226861359,0.4180758640974638,-0.7163661177636079,0.13459404616806442,0.5485287451824865,-0.10535426674163853,-0.8592938312831986
785,37.514904,-76.984833,14.3,14858.4,-1.1105983244184765,0.32541867381707473,0.5154233839979545,-0.4367162028706012,-1.1582344734527323,0.052559632727030986,-0.18400577221627207,1.379589663272089,-0.490212900912124,0.6740644037897158,-0.45951745099313385,-0.7649647015632023,0.8163139481948025,0.577969757415399
786,37.540725,-77.43605,13.9,2174,1.3759128771430946,-0.1513259150309978,1.7301036024798464,-0.212303133419217,0.8978568610085691,0.8535292924161437,-0.3566523068810512,-0.7327031600942635,0.45501884800493064,0.32482633115736315,-0.15415298568525762,1.1230693249539405,-1.3237957224561678,-1.69479780695612
787,38.713452,-77.795273,12.5,15428,2.505509386431981,0.029180754488870378,-0.34652189753258245,0.4360012894403622,-0.6121108373942415,-0.43279615443557695,-0.4017015593867722,-0.25733091227080956,0.8750595928627672,0.31990973441672654,0.8786289200907372,1.0763653302932445,-2.3045640950866755,0.21290615480364747
789,45.904559,-122.743988,11.4,17138.8,-1.0812218207713362,-0.492258751869605,-0.2988607990490434,-0.511520559354396,-1.2076633038764797,0.9543135542313304,-0.547562090956411,2.136380048657528,0.3264509117453191,-0.6879040080245024,-0.2593197428163711,-0.653153889086219,0.6984073508742082,2.1686205918271653
790,38.791397,-79.441299,9.3,4724.33333333333,-0.7958500710562524,2.023656155488006,-0.928949821830327,-0.28710748990301177,1.0192276205073236,-0.33112782014833636,0.8818236858737354,-1.252415664832047,-0.7991583887520645,-0.6989843251895934,-0.8332313030347619,-0.8681713496822752,1.86465635431543,-1.7280267904793358
791,46.592443,-90.883797,4.9,30378.8,-0.745490350518297,-0.638797050468205,-1.2704337782075685,-0.36191184638680646,-0.7123314177502154,-0.27631532688041904,-0.3297297611423713,-1.0825645734936609,-0.7427992236810306,-0.5890405678943967,-0.6725300799722468,-0.5130475863872294,1.8457086878541544,0.9752598972893564
792,42.928896,-88.837051,8.2,34208,-0.12438713055017407,0.08060833361361196,-0.22209145762008065,-0.3432107572658578,-0.564451106283189,-0.9963923553757639,-0.4818150690094914,-0.6005103221851239,-0.4949770689367685,1.7957980637522175,0.9830899094282086,0.5831138853361693,-0.7277574192234392,-0.08707548549264642
831,39.993684,-81.734016,10.7,28942,0.7359247619732388,-0.5041714600059166,-1.1967313757351539,-0.3245096681449091,0.3776841531206134,0.37613015750210305,2.8545986221809727,2.0041931603763805,0.8014006164022287,2.5332317120860934,2.5322992667297473,0.9577069264295625,-4.336056695826052,1.180207887765818
880,48.182659,-67.148071,2.5,15322,-1.0056822399644019,1.5347461294405003,-1.3868523588897832,-0.13749877693542226,-0.49369529510037796,-0.896934202268672,-0.24483659889360376,0.7189340060654313,-1.2073822063260895,-0.6267482845427047,-0.5077448077333221,-0.8422385737858932,1.8729671970919466,0.5203684375603879
888,44.33782,-72.756264,5.6,15080,-0.37618573323995347,1.0213400162170343,2.479990396168302,-0.4367162028706012,1.7131185234448139,-0.44605724151652254,0.7144298200993028,-0.29902764181215796,-1.1715659561993408,-0.7368918413499463,-0.49377881717509103,-0.8436300043725766,1.2504608087574687,-2.80494479060101
890,36.615425,-81.600121,9.1,9593,-0.5860179021481029,-0.2608442782562072,-2.0263516974694147,-0.13749877693542226,-1.8083566698472169,-1.056067247240019,-1.3636639039300198,-1.235328331972129,-1.1757699249704152,-0.679447737693695,-0.5353442565645338,-0.75664535054868,2.485461578141917,1.7444690713677737
891,35.696051,-82.065384,14.3,5843.66666666667,1.0087065815538332,-1.2211355956214889,-1.1792011669587021,0.1617186489997567,-0.27825694726217626,2.6039927871009594,0.7424065582998052,2.5953952012047425,0.14631472263371986,-0.386174924812175,3.1289922029961152,0.3644850562497318,-3.0166859903404317,3.5686744544215845
892,42.963947,-78.737808,8.7,13998,-0.41815216702158337,0.008083753595920984,-0.7027668529698851,-0.511520559354396,0.020946782997028186,-0.9765007247543455,2.809571283552476,2.20743878894868,0.46122936867981185,-0.41854761229969295,0.20852077739127883,-0.17695570559100185,-0.867362615578482,0.753795843106138
893,45.504651,-73.597115,6,9165.66666666667,-0.20831999811343385,-0.19005808125702953,-1.6762582547586855,-0.46165098836517465,-0.9104778171487224,1.277884079006402,1.355573708485451,2.0723170310944425,0.0377589904283531,-0.5276075737194906,0.22856773188909738,-0.43355536843064074,-0.32171706795852884,2.3624859864521754
908,42.02335,-93.625626,9.2,17756,-0.1558619558863965,-0.797282962251352,0.44478427476147164,-0.5489227375962933,-0.9262526618662535,0.08438624172130044,-0.3711330208629013,-0.0661013600947538,-0.2092117867250102,-0.807826354529306,-0.4751060669442248,-0.45645392678503693,1.0741293442801223,0.6542360928559386
914,44.355899,-72.446144,4.8,27489.75,-0.5860179021481029,0.7295405419878275,0.3479866719952398,-0.4367162028706012,0.30458594604145023,0.044602980478463713,1.299400089687438,-1.0958699515209835,-0.2989632356723712,-0.5114055827819576,-0.707421424398746,-0.620880992000059,1.1538831141188834,-1.410282252480495
915,44.466992,-73.170837,6.7,8928.33333333333,-1.278464059544996,-2.621677227478621,1.885106600917513,-0.511520559354396,-0.17449064849230844,-1.0383857977987572,-0.41010979123483615,0.7894378173767191,-1.0125665743675576,-0.7630059481111076,-0.3389599482903115,-0.7923585596584525,1.5527507160560219,1.0690592830960575
